tipo,titulo,fecha,url,duracion,preciomin,preciomax,lugar,desc
Danza,"Kukai Dantza, España  - ‘En mi txoco’ – Danza: Jon Maya. Violín: Arkaitz Miner",2023-08-23 20:00,https://www.teatromayor.org/es/evento/danza/kukai-dantza-espana-en-mi-txoco-danza-jon-maya-danza-violin-arkaitz-miner-13869?function=2875,1.25,55000.0,80000.0,Teatro Estudio,"El bailarín Jon Maya, acompañado del violinista Arkaitz Miner, hace un recorrido a través de coreografías de Cesc Gelabert, Sharon Fridman e Israel Galván y transita desde la danza tradicional a la danza contemporánea. Un viaje personal en el que se explora la relación entre estos dos lenguajes y se incluyen explicaciones y anécdotas sobre la creación en un diálogo con el público.  
 
Kukai Dantza 
Fue fundada en 2001 por el bailarín y coreógrafo Jon Maya Sein en la ciudad de Errenteria (en la provincia de Guipúzcoa, País Vasco) y que desde sus inicios tiene como sello la creación contemporánea a partir de la danza tradicional. Ha cultivado un lenguaje propio a través de espectáculos como ‘Oskara’, ‘Erritu’, ‘Gelajauziak’ y ‘Topa’, entre otros, algunos en colaboración con coreógrafos como Marcos Morau, Israel Galván y Cesc Gelabert, así como con la compañía Tanttaka Teatroa. 
La compañía ha impulsado encuentros con numerosos lenguajes artísticos —teatro, cine, artes plásticas, arquitectura y gastronomía؅— y se ha destacado por trabajar en espacios singulares, como museos o espacios naturales. 
Los espectáculos de Kukai Dantza se han representado en teatros y festivales de más de veinticinco países. Además, la compañía ha recibido destacados premios, como el Premio Nacional de Danza 2017, Premios Max en 2009, 2015, 2017 y 2019, el Premio de la Crítica de Catalunya en 2016, el Premio Donostia de Teatro, el Premio de Honor Umore Azoka y varios reconocimientos en festivales internacionales, como el de Huesca y Valladolid 
En paralelo a su proyecto artístico, en su residencia de Errenteria, Kukai Dantza desarrolla un proyecto de participación ciudadana mediante proyectos con escuelas, colectivos y jóvenes bailarines."
Danza,"Kukai Dantza, España - 'Yarin' - Coreografía: Andrés Marín, Jon Maya Sein y Sharon Fridman - Ventana Vasca",2023-08-25 20:00,https://www.teatromayor.org/es/evento/danza/kukai-dantza-espana-yarin-coreografia-andres-marin-jon-maya-sein-y-sharon-fridman-ventana-vasca?function=2876,2.0,80000.0,80000.0,Teatro Mayor Julio Mario Santo Domingo,"Estrenada en Sevilla en septiembre de 2022, esta obra plantea un diálogo entre la cultura vasca y la cultura flamenca. Así, la danza se convierte en un punto de encuentro entre dos extremos de España. 
El proyecto nace del interés de Jon Maya y Andrés Marín, dos de sus creadores, para unir su su capacidad creativa en una experiencia, donde se profundiza en los elementos comunes de la cultura vasca y flamenca, siendo fieles a sus orígenes y estableciendo un diálogo abierto a partir de sus raíces. El deseo de conexión entre la raíz vasca y flamenca les ha unido en el camino. Julen Achiary acompaña con su voz en directo. 
 
‘Yarin’ 
Cada paso hoy, construye un camino mañana. 
Dibujamos, respiramos, intuimos, ofrecemos una mirada hacia una mano tendida. Ofrece y recoge. Comparte. No rehúye de las raíces. Mira hacia ellas, profundiza, siembra. Dialoga, converge, comparte. Es nuestro arte. 
‘Yarin’ es el mañana que imaginamos juntos.; la ventana hacia la mirada del otro, donde asoman las hojas encendidas por el diálogo. ‘Yarin’ es raíz. ‘Yarin’ es encuentro. ‘Yarin’ es dialogo. ‘Yarin’ es sinónimo de mañana y la mirada cómplice a la ventana del otro. Raíz, profundidad, apertura, universalidad.... Son características muy unidas a las trayectorias y personalidades de Andrés Marín y Jon Maya. La raíz flamenca de Marín y la danza vasca de Maya son las herramientas desde donde parte la creación de ambos; y a partir de ahí, los dos se sumergen en un diálogo constante de encuentro con otras culturas, disciplinas y realidades artísticas. 
Este proyecto cuenta con el apoyo de la Bienal de Flamenco de Sevilla, la Sala BBK de Bilbao, el Ayuntamiento de Errenteria, el Festival Escenas de Patrimonio, el Festival de Itálica, Malandaine Ballet Biarritz, el Teatro Victoria Eugenia de San Sebastián, el Etxepare Euskal Institutoa, y Mikel Laboa Katedra. 
 
Kukai Dantza 
Fue fundada en 2001 por el bailarín y coreógrafo Jon Maya Sein en la ciudad de Errenteria (en la provincia de Guipúzcoa, País Vasco) y que desde sus inicios tiene como sello la creación contemporánea a partir de la danza tradicional. Ha cultivado un lenguaje propio a través de espectáculos como ‘Oskara’, ‘Erritu’, ‘Gelajauziak’ y ‘Topa’, entre otros, algunos en colaboración con coreógrafos como Marcos Morau, Israel Galván y Cesc Gelabert, así como con la compañía Tanttaka Teatroa. 
La compañía ha impulsado encuentros con numerosos lenguajes artísticos —teatro, cine, artes plásticas, arquitectura y gastronomía؅— y se ha destacado por trabajar en espacios singulares, como museos o espacios naturales. 
Los espectáculos de Kukai Dantza se han representado en teatros y festivales de más de veinticinco países. Además la compañía ha recibido destacados premios, como el Premio Nacional de Danza 2017, Premios Max en 2009, 2015, 2017 y 2019, el Premio de la Critica de Catalunya en 2016, el Premio Donostia de Teatro, el Premio de Honor Umore Azoka y varios reconocimientos en festivales internacionales, como el de Huesca y Valladolid 
En paralelo a su proyecto artístico, en su residencia de Errenteria, Kukai Dantza desarrolla un proyecto de participación ciudadana mediante proyectos con escuelas, colectivos y jóvenes bailarines."
Danza,"Kukai Dantza, España - 'Yarin' - Coreografía: Andrés Marín, Jon Maya Sein y Sharon Fridman - Ventana Vasca",2023-08-26 20:00,https://www.teatromayor.org/es/evento/danza/kukai-dantza-espana-yarin-coreografia-andres-marin-jon-maya-sein-y-sharon-fridman-ventana-vasca?function=2877,2.0,80000.0,80000.0,Teatro Mayor Julio Mario Santo Domingo,"Estrenada en Sevilla en septiembre de 2022, esta obra plantea un diálogo entre la cultura vasca y la cultura flamenca. Así, la danza se convierte en un punto de encuentro entre dos extremos de España. 
El proyecto nace del interés de Jon Maya y Andrés Marín, dos de sus creadores, para unir su su capacidad creativa en una experiencia, donde se profundiza en los elementos comunes de la cultura vasca y flamenca, siendo fieles a sus orígenes y estableciendo un diálogo abierto a partir de sus raíces. El deseo de conexión entre la raíz vasca y flamenca les ha unido en el camino. Julen Achiary acompaña con su voz en directo. 
 
‘Yarin’ 
Cada paso hoy, construye un camino mañana. 
Dibujamos, respiramos, intuimos, ofrecemos una mirada hacia una mano tendida. Ofrece y recoge. Comparte. No rehúye de las raíces. Mira hacia ellas, profundiza, siembra. Dialoga, converge, comparte. Es nuestro arte. 
‘Yarin’ es el mañana que imaginamos juntos.; la ventana hacia la mirada del otro, donde asoman las hojas encendidas por el diálogo. ‘Yarin’ es raíz. ‘Yarin’ es encuentro. ‘Yarin’ es dialogo. ‘Yarin’ es sinónimo de mañana y la mirada cómplice a la ventana del otro. Raíz, profundidad, apertura, universalidad.... Son características muy unidas a las trayectorias y personalidades de Andrés Marín y Jon Maya. La raíz flamenca de Marín y la danza vasca de Maya son las herramientas desde donde parte la creación de ambos; y a partir de ahí, los dos se sumergen en un diálogo constante de encuentro con otras culturas, disciplinas y realidades artísticas. 
Este proyecto cuenta con el apoyo de la Bienal de Flamenco de Sevilla, la Sala BBK de Bilbao, el Ayuntamiento de Errenteria, el Festival Escenas de Patrimonio, el Festival de Itálica, Malandaine Ballet Biarritz, el Teatro Victoria Eugenia de San Sebastián, el Etxepare Euskal Institutoa, y Mikel Laboa Katedra. 
 
Kukai Dantza 
Fue fundada en 2001 por el bailarín y coreógrafo Jon Maya Sein en la ciudad de Errenteria (en la provincia de Guipúzcoa, País Vasco) y que desde sus inicios tiene como sello la creación contemporánea a partir de la danza tradicional. Ha cultivado un lenguaje propio a través de espectáculos como ‘Oskara’, ‘Erritu’, ‘Gelajauziak’ y ‘Topa’, entre otros, algunos en colaboración con coreógrafos como Marcos Morau, Israel Galván y Cesc Gelabert, así como con la compañía Tanttaka Teatroa. 
La compañía ha impulsado encuentros con numerosos lenguajes artísticos —teatro, cine, artes plásticas, arquitectura y gastronomía؅— y se ha destacado por trabajar en espacios singulares, como museos o espacios naturales. 
Los espectáculos de Kukai Dantza se han representado en teatros y festivales de más de veinticinco países. Además la compañía ha recibido destacados premios, como el Premio Nacional de Danza 2017, Premios Max en 2009, 2015, 2017 y 2019, el Premio de la Critica de Catalunya en 2016, el Premio Donostia de Teatro, el Premio de Honor Umore Azoka y varios reconocimientos en festivales internacionales, como el de Huesca y Valladolid 
En paralelo a su proyecto artístico, en su residencia de Errenteria, Kukai Dantza desarrolla un proyecto de participación ciudadana mediante proyectos con escuelas, colectivos y jóvenes bailarines."
Familia,"Rosalía Mowgli y La Escuela Encantada, España",2023-08-27 11:00,https://www.teatromayor.org/es/evento/familia/rosalia-mowgli-y-la-escuela-encantada-espana-13871?function=2878,1.25,20000.0,30000.0,Teatro Estudio,"La Escuela Encantada es un proyecto musical de la cantautora y guitarrista Rosalia Mowgli, en el que personas de todos los públicos, en especial niñas y niños, serán testigos de un viaje musical por diferentes culturas y aprenderán sobre una variedad de curiosos instrumentos tradicionales y algunos instrumentos insólitos que hacen sonidos en la vida cotidiana."
Música,Gala del Festival del Mariachi,2023-09-02 20:00,https://www.teatromayor.org/es/evento/musica/gala-del-festival-del-mariachi-13874?function=2881,1.5,145000.0,165000.0,Teatro Mayor Julio Mario Santo Domingo,"La Gala del Mariachi celebra uno de los géneros que tienen más acogida en Colombia. Un recorrido a través de los compositores y las canciones inolvidables,desde Agustín Lara hasta Juan Gabriel, Rocío Durcal y José Alfredo Jiménez."
Música,Shock Presenta: Dawer x Damper,2023-09-02 20:00,https://www.teatromayor.org/es/evento/musica/shock-presenta-dawer-x-damper-13875?function=2882,1.3333333333333333,30000.0,30000.0,Teatro Estudio,"En los últimos años, el dúo Dawer x Damper se ha convertido en una voz que desde el distrito de Aguablanca, en Cali, plantea reflexiones sobre la etnia, el género y la política a través de un sonido y una estética particular que se define como parte del movimiento afrofuturista. Sus canciones, más allá de utilizar el afrobeat, el dembow y el dancehall, ofrecen letras que denuncian la marginación racial y económica."
Música,"Fundación Nacional Batuta, Colombia, y Acción por la Música, España - Travesía musical iberoamericana",2023-09-03 17:00,https://www.teatromayor.org/es/evento/musica/fundacion-nacional-batuta-colombia-y-accion-por-la-musica-espana-travesia-musical-iberoamericana-13876?function=2883,1.1666666666666667,55000.0,55000.0,Teatro Mayor Julio Mario Santo Domingo,"La Fundación Nacional Batuta (Colombia) y Acción por la Música (España) reúnen en este concierto a 70 adolescentes y jóvenes colombianos y españoles para conformar una orquesta que pondrá en escena un recorrido musical por obras de compositores iberoamericanos como Guillermo Uribe Holguín, Adolfo Mejía, Marlos Nobre, Blas Galindo, Mario Lavista, Camargo Guarnieri y Joaquín Rodrigo, entre otros."
Música,Jóvenes Talentos de la Escuela Superior de Música Reina Sofía,2023-09-06 20:00,https://www.teatromayor.org/es/evento/musica/jovenes-talentos-de-la-escuela-superior-de-musica-reina-sofia-13877?function=2884,1.25,30000.0,30000.0,Teatro Estudio,"La Escuela Superior de Música Reina Sofía nació en 1991 como proyecto social de ayuda a la juventud y a la cultura musical. Desde entonces, la escuela trabaja para avanzar en dos objetivos: apoyar a los jóvenes de mayor talento en su desarrollo personal y artístico; y acercar la mejor música a todos los públicos. Este concierto es protagonizado por músicos becados de la Fundación Santo Domingo en la Escuela Superior de Música Reina Sofía."
Música,Festival de Música Sacra,2023-09-07 20:00,https://www.teatromayor.org/es/evento/musica/festival-de-musica-sacra-13878?function=2885,1.25,80000.0,80000.0,Teatro Mayor Julio Mario Santo Domingo,"El Festival Internacional de Música Sacra de Bogotá se fundó en 2012 en homenaje a los 50 años del Concilio Vaticano II. Desde entonces se ha posicionado como un evento anual, multirreligioso y único en América Latina que en el mes de septiembre ofrece una programación variada de música sacra clásica y tradicional de todas las épocas y estilos."
Música,Festival de las localidades de Suba y Usaquén,2023-09-08 20:00,https://www.teatromayor.org/es/evento/musica/festival-de-las-localidades-de-suba-y-usaquen-13881?function=2888,1.25,,,Teatro Estudio,"Desde 2010 el Festival de las localidades de Suba y Usaquén reúne las mejores propuestas de agrupaciones de música, danza y teatro, para realizar presentaciones que acerquen a los públicos de estas localidades a las iniciativas culturales. El Festival se realiza con el apoyo del Teatro Mayor Julio Mario Santo Domingo, la Secretaría de Cultura Recreación y Deporte y las alcaldías locales de Suba y Usaquén."
Música,"Orquesta Nacional de España. Director: David Afkham, Alemania. Solista: Pablo Sainz-Villegas, guitarra, España",2023-09-08 20:00,https://www.teatromayor.org/es/evento/musica/orquesta-nacional-de-espana-director-david-afkham-alemania-solista-pablo-sainz-villegas-guitarra-espana-13879?function=2886,1.25,250000.0,280000.0,Teatro Mayor Julio Mario Santo Domingo,"La Orquesta Nacional de España, que con más de 80 años es una institución cultural de ese país, se presenta ante la batuta de su director principal, el alemán David Afkham, y el maestro de la guitarra clásica Pablo Sainz Villegas, aclamado por la crítica como uno de los grandes embajadores del instrumento y de la cultura sinfónica.  
Se interpretará ‘Iberia’, de Isaac Albéniz y Enrique Fernández, ‘Concierto de Aranjuez’, de Joaquín Rodrigo, y obras de Strauss y Manuel de Falla."
Música,Festival de las localidades de Suba y Usaquén,2023-09-09 20:00,https://www.teatromayor.org/es/evento/musica/festival-de-las-localidades-de-suba-y-usaquen-13881?function=2889,1.25,,,Teatro Estudio,"Desde 2010 el Festival de las localidades de Suba y Usaquén reúne las mejores propuestas de agrupaciones de música, danza y teatro, para realizar presentaciones que acerquen a los públicos de estas localidades a las iniciativas culturales. El Festival se realiza con el apoyo del Teatro Mayor Julio Mario Santo Domingo, la Secretaría de Cultura Recreación y Deporte y las alcaldías locales de Suba y Usaquén."
Música,"Orquesta Nacional de España. Director: David Afkham, Alemania. Solista: Pablo Ferrández, violonchelo, España",2023-09-09 20:00,https://www.teatromayor.org/es/evento/musica/orquesta-nacional-de-espana-director-david-afkham-alemania-solista-pablo-ferrandez-violonchelo-espana-13880?function=2887,1.25,250000.0,280000.0,Teatro Mayor Julio Mario Santo Domingo,"La Orquesta Nacional de España, que con más de 80 años es una institución cultural de ese país, se presenta ante la batuta de su director principal, el alemán David Afkham, y Pablo Ferrández, quien ha sido calificado como uno de los nuevos genios del violonchelo. 
Se interpretarán obras de José Luis Turina, Dmitri Shostakovich y Sergei Prokofiev."
